to (UTC),actual,forecast,index
2018-04-04T11:30Z,234,270,moderate
2018-04-04T12:00Z,239,262,moderate
2018-04-04T12:30Z,228,253,moderate
2018-04-04T13:00Z,219,244,moderate
2018-04-04T13:30Z,210,233,moderate
2018-04-04T14:00Z,204,227,moderate
2018-04-04T14:30Z,195,222,moderate
2018-04-04T15:00Z,192,216,moderate
2018-04-04T15:30Z,197,215,moderate
2018-04-04T16:00Z,203,214,moderate
2018-04-04T16:30Z,207,217,moderate
2018-04-04T17:00Z,215,221,moderate
2018-04-04T17:30Z,216,222,moderate
2018-04-04T18:00Z,221,224,moderate
2018-04-04T18:30Z,222,224,moderate
2018-04-04T19:00Z,232,230,moderate
2018-04-04T19:30Z,235,246,moderate
2018-04-04T20:00Z,238,252,moderate
2018-04-04T20:30Z,232,247,moderate
2018-04-04T21:00Z,218,233,moderate
2018-04-04T21:30Z,200,220,moderate
2018-04-04T22:00Z,167,199,low
2018-04-04T22:30Z,146,182,low
2018-04-04T23:00Z,134,166,low
2018-04-04T23:30Z,134,152,low
2018-04-05T00:00Z,144,146,low
2018-04-05T00:30Z,158,158,low
2018-04-05T01:00Z,168,160,low
2018-04-05T01:30Z,163,170,low
2018-04-05T02:00Z,164,166,low
2018-04-05T02:30Z,166,161,low
2018-04-05T03:00Z,174,157,low
2018-04-05T03:30Z,187,169,moderate
2018-04-05T04:00Z,200,190,moderate
2018-04-05T04:30Z,211,201,moderate
2018-04-05T05:00Z,220,211,moderate
2018-04-05T05:30Z,232,226,moderate
2018-04-05T06:00Z,236,240,moderate
2018-04-05T06:30Z,252,257,moderate
2018-04-05T07:00Z,257,269,moderate
2018-04-05T07:30Z,254,272,moderate
2018-04-05T08:00Z,253,270,moderate
2018-04-05T08:30Z,243,263,moderate
2018-04-05T09:00Z,238,256,moderate
2018-04-05T09:30Z,236,249,moderate
2018-04-05T10:00Z,230,244,moderate
2018-04-05T10:30Z,226,241,moderate
2018-04-05T11:00Z,229,240,moderate
2018-04-05T11:30Z,223,238,moderate
2018-04-05T12:00Z,219,239,moderate
2018-04-05T12:30Z,221,239,moderate
2018-04-05T13:00Z,223,237,moderate
2018-04-05T13:30Z,227,235,moderate
2018-04-05T14:00Z,225,236,moderate
2018-04-05T14:30Z,229,238,moderate
2018-04-05T15:00Z,233,245,moderate
2018-04-05T15:30Z,254,256,moderate
2018-04-05T16:00Z,268,269,moderate
2018-04-05T16:30Z,279,284,moderate
2018-04-05T17:00Z,289,296,high
2018-04-05T17:30Z,295,302,high
2018-04-05T18:00Z,300,310,high
2018-04-05T18:30Z,294,317,high
2018-04-05T19:00Z,288,318,high
2018-04-05T19:30Z,281,324,high
2018-04-05T20:00Z,277,325,moderate
2018-04-05T20:30Z,275,315,moderate
2018-04-05T21:00Z,265,301,moderate
2018-04-05T21:30Z,243,284,moderate
2018-04-05T22:00Z,220,265,moderate
2018-04-05T22:30Z,203,251,moderate
2018-04-05T23:00Z,186,232,moderate
2018-04-05T23:30Z,179,216,low
2018-04-06T00:00Z,174,199,low
2018-04-06T00:30Z,172,183,low
2018-04-06T01:00Z,172,185,low
2018-04-06T01:30Z,170,186,low
2018-04-06T02:00Z,167,177,low
2018-04-06T02:30Z,165,170,low
2018-04-06T03:00Z,158,165,low
2018-04-06T03:30Z,149,162,low
2018-04-06T04:00Z,142,156,low
2018-04-06T04:30Z,141,150,low
2018-04-06T05:00Z,148,156,low
2018-04-06T05:30Z,162,167,low
2018-04-06T06:00Z,164,176,low
2018-04-06T06:30Z,170,188,low
2018-04-06T07:00Z,173,200,low
2018-04-06T07:30Z,174,202,low
2018-04-06T08:00Z,176,203,low
2018-04-06T08:30Z,174,197,low
2018-04-06T09:00Z,171,190,low
2018-04-06T09:30Z,168,184,low
2018-04-06T10:00Z,160,176,low
2018-04-06T10:30Z,154,174,low
2018-04-06T11:00Z,148,169,low
2018-04-06T11:30Z,146,157,low
2018-04-06T12:00Z,139,153,low
2018-04-06T12:30Z,134,150,low
2018-04-06T13:00Z,131,150,low
2018-04-06T13:30Z,130,152,low
2018-04-06T14:00Z,128,162,low
2018-04-06T14:30Z,130,164,low
2018-04-06T15:00Z,137,171,low
2018-04-06T15:30Z,140,178,low
2018-04-06T16:00Z,154,191,low
2018-04-06T16:30Z,162,204,low
2018-04-06T17:00Z,166,212,low
2018-04-06T17:30Z,173,211,low
2018-04-06T18:00Z,177,214,low
2018-04-06T18:30Z,181,214,moderate
2018-04-06T19:00Z,186,216,moderate
2018-04-06T19:30Z,186,215,moderate
2018-04-06T20:00Z,185,217,moderate
2018-04-06T20:30Z,184,216,moderate
2018-04-06T21:00Z,181,207,moderate
2018-04-06T21:30Z,172,197,low
2018-04-06T22:00Z,163,181,low
2018-04-06T22:30Z,171,172,low
2018-04-06T23:00Z,171,166,low
2018-04-06T23:30Z,176,166,low
2018-04-07T00:00Z,189,163,moderate
2018-04-07T00:30Z,190,165,moderate
2018-04-07T01:00Z,201,173,moderate
2018-04-07T01:30Z,203,184,moderate
2018-04-07T02:00Z,201,189,moderate
2018-04-07T02:30Z,193,193,moderate
2018-04-07T03:00Z,194,197,moderate
2018-04-07T03:30Z,200,202,moderate
2018-04-07T04:00Z,208,205,moderate
2018-04-07T04:30Z,207,209,moderate
2018-04-07T05:00Z,218,216,moderate
2018-04-07T05:30Z,220,224,moderate
2018-04-07T06:00Z,220,229,moderate
2018-04-07T06:30Z,231,233,moderate
2018-04-07T07:00Z,241,245,moderate
2018-04-07T07:30Z,248,254,moderate
2018-04-07T08:00Z,257,264,moderate
2018-04-07T08:30Z,261,271,moderate
2018-04-07T09:00Z,265,279,moderate
2018-04-07T09:30Z,264,278,moderate
2018-04-07T10:00Z,260,277,moderate
2018-04-07T10:30Z,260,274,moderate
2018-04-07T11:00Z,257,270,moderate
2018-04-07T11:30Z,255,266,moderate
2018-04-07T12:00Z,250,264,moderate
2018-04-07T12:30Z,250,262,moderate
2018-04-07T13:00Z,250,259,moderate
2018-04-07T13:30Z,246,257,moderate
2018-04-07T14:00Z,242,260,moderate
2018-04-07T14:30Z,244,262,moderate
2018-04-07T15:00Z,243,265,moderate
2018-04-07T15:30Z,246,260,moderate
2018-04-07T16:00Z,254,267,moderate
2018-04-07T16:30Z,263,271,moderate
2018-04-07T17:00Z,269,278,moderate
2018-04-07T17:30Z,272,282,moderate
2018-04-07T18:00Z,273,287,moderate
2018-04-07T18:30Z,270,290,moderate
2018-04-07T19:00Z,267,292,moderate
2018-04-07T19:30Z,272,300,moderate
2018-04-07T20:00Z,272,309,moderate
2018-04-07T20:30Z,274,311,moderate
2018-04-07T21:00Z,271,307,moderate
2018-04-07T21:30Z,261,300,moderate
2018-04-07T22:00Z,260,294,moderate
2018-04-07T22:30Z,259,296,moderate
2018-04-07T23:00Z,251,298,moderate
2018-04-07T23:30Z,261,294,moderate
2018-04-08T00:00Z,266,291,moderate
2018-04-08T00:30Z,269,294,moderate
2018-04-08T01:00Z,271,298,moderate
2018-04-08T01:30Z,274,299,moderate
2018-04-08T02:00Z,273,298,moderate
2018-04-08T02:30Z,274,296,moderate
2018-04-08T03:00Z,274,295,moderate
2018-04-08T03:30Z,271,294,moderate
2018-04-08T04:00Z,269,291,moderate
2018-04-08T04:30Z,267,289,moderate
2018-04-08T05:00Z,268,286,moderate
2018-04-08T05:30Z,271,280,moderate
2018-04-08T06:00Z,273,274,moderate
2018-04-08T06:30Z,270,266,moderate
2018-04-08T07:00Z,266,268,moderate
2018-04-08T07:30Z,264,268,moderate
2018-04-08T08:00Z,265,272,moderate
2018-04-08T08:30Z,273,278,moderate
2018-04-08T09:00Z,278,288,moderate
2018-04-08T09:30Z,280,299,high
2018-04-08T10:00Z,280,300,high
2018-04-08T10:30Z,277,301,moderate
2018-04-08T11:00Z,278,303,moderate
2018-04-08T11:30Z,276,303,moderate
2018-04-08T12:00Z,278,301,moderate
2018-04-08T12:30Z,277,298,moderate
2018-04-08T13:00Z,276,293,moderate
2018-04-08T13:30Z,277,291,moderate
2018-04-08T14:00Z,275,292,moderate
2018-04-08T14:30Z,276,292,moderate
2018-04-08T15:00Z,278,294,moderate
2018-04-08T15:30Z,283,302,high
2018-04-08T16:00Z,291,307,high
2018-04-08T16:30Z,295,312,high
2018-04-08T17:00Z,294,316,high
2018-04-08T17:30Z,294,315,high
2018-04-08T18:00Z,293,316,high
2018-04-08T18:30Z,296,319,high
2018-04-08T19:00Z,302,320,high
2018-04-08T19:30Z,300,323,high
2018-04-08T20:00Z,301,326,high
2018-04-08T20:30Z,304,322,high
2018-04-08T21:00Z,305,315,high
2018-04-08T21:30Z,290,307,high
2018-04-08T22:00Z,284,299,high
2018-04-08T22:30Z,280,293,high
2018-04-08T23:00Z,274,287,moderate
2018-04-08T23:30Z,273,295,moderate
2018-04-09T00:00Z,279,292,moderate
2018-04-09T00:30Z,281,294,high
2018-04-09T01:00Z,286,294,high
2018-04-09T01:30Z,289,293,high
2018-04-09T02:00Z,285,292,high
2018-04-09T02:30Z,288,290,high
2018-04-09T03:00Z,288,289,high
2018-04-09T03:30Z,286,288,high
2018-04-09T04:00Z,290,288,high
2018-04-09T04:30Z,296,289,high
2018-04-09T05:00Z,308,293,high
2018-04-09T05:30Z,319,300,high
2018-04-09T06:00Z,324,308,high
2018-04-09T06:30Z,338,314,high
2018-04-09T07:00Z,342,322,high
2018-04-09T07:30Z,344,327,high
2018-04-09T08:00Z,345,336,high
2018-04-09T08:30Z,343,336,high
2018-04-09T09:00Z,341,332,high
2018-04-09T09:30Z,338,330,high
2018-04-09T10:00Z,339,325,high
2018-04-09T10:30Z,336,322,high
2018-04-09T11:00Z,336,319,high
2018-04-09T11:30Z,332,318,high
2018-04-09T12:00Z,329,316,high
2018-04-09T12:30Z,326,313,high
2018-04-09T13:00Z,331,311,high
2018-04-09T13:30Z,326,312,high
2018-04-09T14:00Z,326,314,high
2018-04-09T14:30Z,332,313,high
2018-04-09T15:00Z,333,316,high
2018-04-09T15:30Z,332,318,high
2018-04-09T16:00Z,333,320,high
2018-04-09T16:30Z,330,323,high
2018-04-09T17:00Z,334,323,high
2018-04-09T17:30Z,334,317,high
2018-04-09T18:00Z,326,313,high
2018-04-09T18:30Z,318,309,high
2018-04-09T19:00Z,314,303,high
2018-04-09T19:30Z,310,302,high
2018-04-09T20:00Z,300,298,high
2018-04-09T20:30Z,282,288,high
2018-04-09T21:00Z,263,276,moderate
2018-04-09T21:30Z,250,257,moderate
2018-04-09T22:00Z,232,239,moderate
2018-04-09T22:30Z,202,226,moderate
2018-04-09T23:00Z,194,209,moderate
2018-04-09T23:30Z,187,200,moderate
2018-04-10T00:00Z,179,193,low
2018-04-10T00:30Z,186,186,moderate
2018-04-10T01:00Z,187,187,moderate
2018-04-10T01:30Z,182,186,moderate
2018-04-10T02:00Z,177,182,low
2018-04-10T02:30Z,175,178,low
2018-04-10T03:00Z,170,177,low
2018-04-10T03:30Z,172,176,low
2018-04-10T04:00Z,171,174,low
2018-04-10T04:30Z,175,172,low
2018-04-10T05:00Z,185,179,moderate
2018-04-10T05:30Z,191,192,moderate
2018-04-10T06:00Z,193,209,moderate
2018-04-10T06:30Z,211,225,moderate
2018-04-10T07:00Z,232,240,moderate
2018-04-10T07:30Z,241,246,moderate
2018-04-10T08:00Z,246,253,moderate
2018-04-10T08:30Z,250,256,moderate
2018-04-10T09:00Z,252,257,moderate
2018-04-10T09:30Z,258,255,moderate
2018-04-10T10:00Z,264,254,moderate
2018-04-10T10:30Z,266,256,moderate
2018-04-10T11:00Z,266,255,moderate
2018-04-10T11:30Z,263,255,moderate
2018-04-10T12:00Z,264,253,moderate
2018-04-10T12:30Z,263,256,moderate
2018-04-10T13:00Z,259,251,moderate
2018-04-10T13:30Z,258,244,moderate
2018-04-10T14:00Z,255,240,moderate
2018-04-10T14:30Z,264,236,moderate
2018-04-10T15:00Z,267,233,moderate
2018-04-10T15:30Z,266,239,moderate
2018-04-10T16:00Z,264,241,moderate
2018-04-10T16:30Z,264,244,moderate
2018-04-10T17:00Z,268,249,moderate
2018-04-10T17:30Z,271,250,moderate
2018-04-10T18:00Z,273,253,moderate
2018-04-10T18:30Z,274,255,moderate
2018-04-10T19:00Z,266,258,moderate
2018-04-10T19:30Z,262,266,moderate
2018-04-10T20:00Z,266,273,moderate
2018-04-10T20:30Z,269,274,moderate
2018-04-10T21:00Z,261,269,moderate
2018-04-10T21:30Z,250,258,moderate
2018-04-10T22:00Z,239,246,moderate
2018-04-10T22:30Z,238,240,moderate
2018-04-10T23:00Z,241,232,moderate
2018-04-10T23:30Z,243,232,moderate
2018-04-11T00:00Z,240,229,moderate
2018-04-11T00:30Z,243,229,moderate
2018-04-11T01:00Z,243,238,moderate
2018-04-11T01:30Z,240,242,moderate
2018-04-11T02:00Z,244,240,moderate
2018-04-11T02:30Z,247,238,moderate
2018-04-11T03:00Z,252,237,moderate
2018-04-11T03:30Z,254,236,moderate
2018-04-11T04:00Z,252,235,moderate
2018-04-11T04:30Z,256,234,moderate
2018-04-11T05:00Z,255,238,moderate
2018-04-11T05:30Z,258,249,moderate
2018-04-11T06:00Z,260,259,moderate
2018-04-11T06:30Z,277,269,moderate
2018-04-11T07:00Z,293,279,high
2018-04-11T07:30Z,301,284,high
2018-04-11T08:00Z,302,287,high
2018-04-11T08:30Z,302,286,high
2018-04-11T09:00Z,299,285,high
2018-04-11T09:30Z,295,284,high
2018-04-11T10:00Z,285,280,high
2018-04-11T10:30Z,279,275,moderate
2018-04-11T11:00Z,280,274,high
2018-04-11T11:30Z,285,273,high
2018-04-11T12:00Z,288,271,high
2018-04-11T12:30Z,292,267,high
2018-04-11T13:00Z,288,262,high
2018-04-11T13:30Z,288,254,high
2018-04-11T14:00Z,290,252,high
2018-04-11T14:30Z,293,250,high
2018-04-11T15:00Z,292,249,high
2018-04-11T15:30Z,291,248,high
2018-04-11T16:00Z,292,251,high
2018-04-11T16:30Z,290,254,high
2018-04-11T17:00Z,291,256,high
2018-04-11T17:30Z,296,256,high
2018-04-11T18:00Z,297,258,high
2018-04-11T18:30Z,301,259,high
2018-04-11T19:00Z,302,258,high
2018-04-11T19:30Z,302,263,high
2018-04-11T20:00Z,304,267,high
2018-04-11T20:30Z,301,264,high
2018-04-11T21:00Z,288,256,high
2018-04-11T21:30Z,280,242,high
2018-04-11T22:00Z,265,228,moderate
2018-04-11T22:30Z,248,219,moderate
2018-04-11T23:00Z,246,207,moderate
2018-04-11T23:30Z,239,210,moderate
2018-04-12T00:00Z,235,206,moderate
2018-04-12T00:30Z,233,205,moderate
2018-04-12T01:00Z,237,206,moderate
2018-04-12T01:30Z,239,212,moderate
2018-04-12T02:00Z,237,210,moderate
2018-04-12T02:30Z,232,207,moderate
2018-04-12T03:00Z,226,204,moderate
2018-04-12T03:30Z,227,202,moderate
2018-04-12T04:00Z,227,199,moderate
2018-04-12T04:30Z,232,198,moderate
2018-04-12T05:00Z,237,202,moderate
2018-04-12T05:30Z,236,215,moderate
2018-04-12T06:00Z,238,225,moderate
2018-04-12T06:30Z,245,234,moderate
2018-04-12T07:00Z,261,247,moderate
2018-04-12T07:30Z,278,253,moderate
2018-04-12T08:00Z,284,256,high
2018-04-12T08:30Z,285,255,high
2018-04-12T09:00Z,282,254,high
2018-04-12T09:30Z,282,253,high
2018-04-12T10:00Z,286,253,high
2018-04-12T10:30Z,287,255,high
2018-04-12T11:00Z,289,253,high
2018-04-12T11:30Z,287,252,high
2018-04-12T12:00Z,282,253,high
2018-04-12T12:30Z,281,254,high
2018-04-12T13:00Z,277,253,moderate
2018-04-12T13:30Z,281,250,high
2018-04-12T14:00Z,284,250,high
2018-04-12T14:30Z,292,252,high
2018-04-12T15:00Z,303,253,high
2018-04-12T15:30Z,306,266,high
2018-04-12T16:00Z,309,269,high
2018-04-12T16:30Z,314,270,high
2018-04-12T17:00Z,316,272,high
2018-04-12T17:30Z,318,272,high
2018-04-12T18:00Z,320,274,high
2018-04-12T18:30Z,316,275,high
2018-04-12T19:00Z,312,275,high
2018-04-12T19:30Z,316,276,high
2018-04-12T20:00Z,323,279,high
2018-04-12T20:30Z,322,279,high
2018-04-12T21:00Z,300,273,high
2018-04-12T21:30Z,286,259,high
2018-04-12T22:00Z,267,250,moderate
2018-04-12T22:30Z,270,242,moderate
2018-04-12T23:00Z,273,235,moderate
2018-04-12T23:30Z,271,244,moderate
2018-04-13T00:00Z,271,244,moderate
2018-04-13T00:30Z,273,240,moderate
2018-04-13T01:00Z,277,246,moderate
2018-04-13T01:30Z,283,253,high
2018-04-13T02:00Z,286,253,high
2018-04-13T02:30Z,288,257,high
2018-04-13T03:00Z,287,257,high
2018-04-13T03:30Z,288,256,high
2018-04-13T04:00Z,290,257,high
2018-04-13T04:30Z,292,259,high
2018-04-13T05:00Z,302,264,high
2018-04-13T05:30Z,312,273,high
2018-04-13T06:00Z,321,281,high
2018-04-13T06:30Z,356,296,high
2018-04-13T07:00Z,371,308,high
2018-04-13T07:30Z,369,315,high
2018-04-13T08:00Z,369,316,high
2018-04-13T08:30Z,366,316,high
2018-04-13T09:00Z,366,313,high
2018-04-13T09:30Z,367,311,high
2018-04-13T10:00Z,365,308,high
2018-04-13T10:30Z,361,303,high
2018-04-13T11:00Z,362,301,high
2018-04-13T11:30Z,366,302,high
2018-04-13T12:00Z,370,297,high
2018-04-13T12:30Z,370,293,high
2018-04-13T13:00Z,370,290,high
2018-04-13T13:30Z,368,289,high
2018-04-13T14:00Z,362,289,high
2018-04-13T14:30Z,367,297,high
2018-04-13T15:00Z,373,301,high
2018-04-13T15:30Z,377,304,high
2018-04-13T16:00Z,379,308,high
2018-04-13T16:30Z,381,308,very high
2018-04-13T17:00Z,380,311,very high
2018-04-13T17:30Z,380,314,very high
2018-04-13T18:00Z,384,317,very high
2018-04-13T18:30Z,390,320,very high
2018-04-13T19:00Z,393,322,very high
2018-04-13T19:30Z,392,321,very high
2018-04-13T20:00Z,393,316,very high
2018-04-13T20:30Z,388,309,very high
2018-04-13T21:00Z,370,298,high
2018-04-13T21:30Z,343,278,high
2018-04-13T22:00Z,311,263,high
2018-04-13T22:30Z,305,262,high
2018-04-13T23:00Z,307,263,high
2018-04-13T23:30Z,304,266,high
2018-04-14T00:00Z,300,279,high
2018-04-14T00:30Z,302,281,high
2018-04-14T01:00Z,303,282,high
2018-04-14T01:30Z,304,286,high
2018-04-14T02:00Z,302,284,high
2018-04-14T02:30Z,300,283,high
2018-04-14T03:00Z,299,281,high
2018-04-14T03:30Z,299,278,high
2018-04-14T04:00Z,299,278,high
2018-04-14T04:30Z,301,276,high
2018-04-14T05:00Z,291,277,high
2018-04-14T05:30Z,296,273,high
2018-04-14T06:00Z,293,270,high
2018-04-14T06:30Z,292,271,high
2018-04-14T07:00Z,297,276,high
2018-04-14T07:30Z,298,277,high
2018-04-14T08:00Z,289,280,high
2018-04-14T08:30Z,294,277,high
2018-04-14T09:00Z,287,275,high
2018-04-14T09:30Z,278,271,moderate
2018-04-14T10:00Z,267,262,moderate
2018-04-14T10:30Z,254,253,moderate
2018-04-14T11:00Z,248,252,moderate
2018-04-14T11:30Z,239,250,moderate
2018-04-14T12:00Z,227,248,moderate
2018-04-14T12:30Z,223,229,moderate
2018-04-14T13:00Z,221,226,moderate
2018-04-14T13:30Z,221,222,moderate
2018-04-14T14:00Z,221,220,moderate
2018-04-14T14:30Z,218,217,moderate
2018-04-14T15:00Z,225,216,moderate
2018-04-14T15:30Z,230,215,moderate
2018-04-14T16:00Z,239,218,moderate
2018-04-14T16:30Z,254,224,moderate
2018-04-14T17:00Z,266,237,moderate
2018-04-14T17:30Z,273,244,moderate
2018-04-14T18:00Z,279,261,moderate
2018-04-14T18:30Z,287,274,high
2018-04-14T19:00Z,289,271,high
2018-04-14T19:30Z,286,271,high
2018-04-14T20:00Z,286,281,high
2018-04-14T20:30Z,280,284,high
2018-04-14T21:00Z,269,277,moderate
2018-04-14T21:30Z,265,264,moderate
2018-04-14T22:00Z,255,249,moderate
2018-04-14T22:30Z,245,244,moderate
2018-04-14T23:00Z,236,237,moderate
2018-04-14T23:30Z,238,229,moderate
2018-04-15T00:00Z,243,224,moderate
