to (UTC),actual,forecast,index
2018-02-10T17:30Z,288,286,high
2018-02-10T18:00Z,287,296,high
2018-02-10T18:30Z,289,301,high
2018-02-10T19:00Z,284,296,high
2018-02-10T19:30Z,278,287,moderate
2018-02-10T20:00Z,266,278,moderate
2018-02-10T20:30Z,259,261,moderate
2018-02-10T21:00Z,237,247,moderate
2018-02-10T21:30Z,216,234,moderate
2018-02-10T22:00Z,206,218,moderate
2018-02-10T22:30Z,202,212,moderate
2018-02-10T23:00Z,186,204,moderate
2018-02-10T23:30Z,162,200,low
2018-02-11T00:00Z,148,192,low
2018-02-11T00:30Z,144,186,low
2018-02-11T01:00Z,145,181,low
2018-02-11T01:30Z,152,180,low
2018-02-11T02:00Z,150,173,low
2018-02-11T02:30Z,154,167,low
2018-02-11T03:00Z,156,162,low
2018-02-11T03:30Z,157,156,low
2018-02-11T04:00Z,152,157,low
2018-02-11T04:30Z,143,156,low
2018-02-11T05:00Z,139,150,low
2018-02-11T05:30Z,137,143,low
2018-02-11T06:00Z,137,135,low
2018-02-11T06:30Z,143,141,low
2018-02-11T07:00Z,152,142,low
2018-02-11T07:30Z,165,143,low
2018-02-11T08:00Z,164,140,low
2018-02-11T08:30Z,156,140,low
2018-02-11T09:00Z,161,142,low
2018-02-11T09:30Z,168,147,low
2018-02-11T10:00Z,165,146,low
2018-02-11T10:30Z,164,142,low
2018-02-11T11:00Z,160,140,low
2018-02-11T11:30Z,159,141,low
2018-02-11T12:00Z,163,142,low
2018-02-11T12:30Z,168,142,low
2018-02-11T13:00Z,173,143,low
2018-02-11T13:30Z,170,144,low
2018-02-11T14:00Z,165,146,low
2018-02-11T14:30Z,166,144,low
2018-02-11T15:00Z,172,145,low
2018-02-11T15:30Z,185,152,moderate
2018-02-11T16:00Z,201,157,moderate
2018-02-11T16:30Z,222,179,moderate
2018-02-11T17:00Z,248,190,moderate
2018-02-11T17:30Z,265,195,moderate
2018-02-11T18:00Z,265,212,moderate
2018-02-11T18:30Z,270,224,moderate
2018-02-11T19:00Z,273,228,moderate
2018-02-11T19:30Z,268,228,moderate
2018-02-11T20:00Z,256,224,moderate
2018-02-11T20:30Z,236,215,moderate
2018-02-11T21:00Z,218,201,moderate
2018-02-11T21:30Z,208,190,moderate
2018-02-11T22:00Z,197,183,moderate
2018-02-11T22:30Z,202,176,moderate
2018-02-11T23:00Z,188,165,moderate
2018-02-11T23:30Z,163,157,low
2018-02-12T00:00Z,159,150,low
2018-02-12T00:30Z,166,147,low
2018-02-12T01:00Z,171,149,low
2018-02-12T01:30Z,173,161,low
2018-02-12T02:00Z,172,161,low
2018-02-12T02:30Z,173,161,low
2018-02-12T03:00Z,175,161,low
2018-02-12T03:30Z,174,161,low
2018-02-12T04:00Z,174,160,low
2018-02-12T04:30Z,173,155,low
2018-02-12T05:00Z,172,153,low
2018-02-12T05:30Z,179,163,low
2018-02-12T06:00Z,190,167,moderate
2018-02-12T06:30Z,211,180,moderate
2018-02-12T07:00Z,230,206,moderate
2018-02-12T07:30Z,254,225,moderate
2018-02-12T08:00Z,273,240,moderate
2018-02-12T08:30Z,278,248,moderate
2018-02-12T09:00Z,280,258,high
2018-02-12T09:30Z,278,263,moderate
2018-02-12T10:00Z,271,263,moderate
2018-02-12T10:30Z,261,260,moderate
2018-02-12T11:00Z,254,254,moderate
2018-02-12T11:30Z,259,249,moderate
2018-02-12T12:00Z,262,245,moderate
2018-02-12T12:30Z,255,243,moderate
2018-02-12T13:00Z,253,245,moderate
2018-02-12T13:30Z,247,245,moderate
2018-02-12T14:00Z,261,252,moderate
2018-02-12T14:30Z,274,257,moderate
2018-02-12T15:00Z,279,269,moderate
2018-02-12T15:30Z,288,278,high
2018-02-12T16:00Z,301,285,high
2018-02-12T16:30Z,307,290,high
2018-02-12T17:00Z,309,295,high
2018-02-12T17:30Z,314,297,high
2018-02-12T18:00Z,311,301,high
2018-02-12T18:30Z,308,329,high
2018-02-12T19:00Z,304,327,high
2018-02-12T19:30Z,293,320,high
2018-02-12T20:00Z,279,312,moderate
2018-02-12T20:30Z,265,295,moderate
2018-02-12T21:00Z,251,276,moderate
2018-02-12T21:30Z,241,256,moderate
2018-02-12T22:00Z,224,235,moderate
2018-02-12T22:30Z,216,214,moderate
2018-02-12T23:00Z,193,196,moderate
2018-02-12T23:30Z,167,179,low
2018-02-13T00:00Z,168,164,low
2018-02-13T00:30Z,167,158,low
2018-02-13T01:00Z,172,159,low
2018-02-13T01:30Z,177,160,low
2018-02-13T02:00Z,176,158,low
2018-02-13T02:30Z,168,155,low
2018-02-13T03:00Z,167,155,low
2018-02-13T03:30Z,166,154,low
2018-02-13T04:00Z,159,149,low
2018-02-13T04:30Z,157,142,low
2018-02-13T05:00Z,159,138,low
2018-02-13T05:30Z,160,141,low
2018-02-13T06:00Z,165,148,low
2018-02-13T06:30Z,186,158,moderate
2018-02-13T07:00Z,209,184,moderate
2018-02-13T07:30Z,232,205,moderate
2018-02-13T08:00Z,251,222,moderate
2018-02-13T08:30Z,263,229,moderate
2018-02-13T09:00Z,277,241,moderate
2018-02-13T09:30Z,286,248,high
2018-02-13T10:00Z,286,254,high
2018-02-13T10:30Z,285,256,high
2018-02-13T11:00Z,288,261,high
2018-02-13T11:30Z,286,267,high
2018-02-13T12:00Z,284,266,high
2018-02-13T12:30Z,286,264,high
2018-02-13T13:00Z,291,264,high
2018-02-13T13:30Z,294,263,high
2018-02-13T14:00Z,290,263,high
2018-02-13T14:30Z,288,262,high
2018-02-13T15:00Z,290,267,high
2018-02-13T15:30Z,295,268,high
2018-02-13T16:00Z,305,276,high
2018-02-13T16:30Z,310,288,high
2018-02-13T17:00Z,318,296,high
2018-02-13T17:30Z,329,300,high
2018-02-13T18:00Z,331,312,high
2018-02-13T18:30Z,327,328,high
2018-02-13T19:00Z,327,334,high
2018-02-13T19:30Z,329,335,high
2018-02-13T20:00Z,335,335,high
2018-02-13T20:30Z,329,329,high
2018-02-13T21:00Z,318,322,high
2018-02-13T21:30Z,309,311,high
2018-02-13T22:00Z,300,294,high
2018-02-13T22:30Z,290,272,high
2018-02-13T23:00Z,279,260,moderate
2018-02-13T23:30Z,275,249,moderate
2018-02-14T00:00Z,277,242,moderate
2018-02-14T00:30Z,282,242,high
2018-02-14T01:00Z,281,237,high
2018-02-14T01:30Z,282,238,high
2018-02-14T02:00Z,276,231,moderate
2018-02-14T02:30Z,270,225,moderate
2018-02-14T03:00Z,266,221,moderate
2018-02-14T03:30Z,259,215,moderate
2018-02-14T04:00Z,249,205,moderate
2018-02-14T04:30Z,246,195,moderate
2018-02-14T05:00Z,239,190,moderate
2018-02-14T05:30Z,238,188,moderate
2018-02-14T06:00Z,243,188,moderate
2018-02-14T06:30Z,257,196,moderate
2018-02-14T07:00Z,260,217,moderate
2018-02-14T07:30Z,257,232,moderate
2018-02-14T08:00Z,262,244,moderate
2018-02-14T08:30Z,266,246,moderate
2018-02-14T09:00Z,265,250,moderate
2018-02-14T09:30Z,267,251,moderate
2018-02-14T10:00Z,269,252,moderate
2018-02-14T10:30Z,270,254,moderate
2018-02-14T11:00Z,264,255,moderate
2018-02-14T11:30Z,260,255,moderate
2018-02-14T12:00Z,259,255,moderate
2018-02-14T12:30Z,258,253,moderate
2018-02-14T13:00Z,259,247,moderate
2018-02-14T13:30Z,261,237,moderate
2018-02-14T14:00Z,263,234,moderate
2018-02-14T14:30Z,262,230,moderate
2018-02-14T15:00Z,263,233,moderate
2018-02-14T15:30Z,268,234,moderate
2018-02-14T16:00Z,269,241,moderate
2018-02-14T16:30Z,273,250,moderate
2018-02-14T17:00Z,282,258,high
2018-02-14T17:30Z,293,262,high
2018-02-14T18:00Z,300,266,high
2018-02-14T18:30Z,302,280,high
2018-02-14T19:00Z,307,284,high
2018-02-14T19:30Z,311,282,high
2018-02-14T20:00Z,307,278,high
2018-02-14T20:30Z,288,267,high
2018-02-14T21:00Z,273,251,moderate
2018-02-14T21:30Z,264,235,moderate
2018-02-14T22:00Z,249,219,moderate
2018-02-14T22:30Z,227,206,moderate
2018-02-14T23:00Z,209,191,moderate
2018-02-14T23:30Z,184,175,moderate
2018-02-15T00:00Z,174,164,low
