to (UTC),actual,forecast,index
2017-12-31T04:30Z,132,106,low
2017-12-31T05:00Z,134,97,low
2017-12-31T05:30Z,132,94,low
2017-12-31T06:00Z,131,100,low
2017-12-31T06:30Z,126,106,low
2017-12-31T07:00Z,125,116,low
2017-12-31T07:30Z,130,126,low
2017-12-31T08:00Z,125,139,low
2017-12-31T08:30Z,124,138,low
2017-12-31T09:00Z,134,160,low
2017-12-31T09:30Z,145,162,low
2017-12-31T10:00Z,155,162,low
2017-12-31T10:30Z,159,161,low
2017-12-31T11:00Z,159,155,low
2017-12-31T11:30Z,161,149,low
2017-12-31T12:00Z,165,150,low
2017-12-31T12:30Z,167,151,low
2017-12-31T13:00Z,169,154,low
2017-12-31T13:30Z,171,148,low
2017-12-31T14:00Z,174,146,low
2017-12-31T14:30Z,184,147,moderate
2017-12-31T15:00Z,195,152,moderate
2017-12-31T15:30Z,211,163,moderate
2017-12-31T16:00Z,227,178,moderate
2017-12-31T16:30Z,234,203,moderate
2017-12-31T17:00Z,234,222,moderate
2017-12-31T17:30Z,239,238,moderate
2017-12-31T18:00Z,232,246,moderate
2017-12-31T18:30Z,221,250,moderate
2017-12-31T19:00Z,225,246,moderate
2017-12-31T19:30Z,214,235,moderate
2017-12-31T20:00Z,200,219,moderate
2017-12-31T20:30Z,192,199,moderate
2017-12-31T21:00Z,183,190,moderate
2017-12-31T21:30Z,176,180,low
2017-12-31T22:00Z,169,168,low
2017-12-31T22:30Z,162,152,low
2017-12-31T23:00Z,158,151,low
2017-12-31T23:30Z,158,158,low
