to (UTC),actual,forecast,index
2018-03-09T06:00Z,345,399,high
2018-03-09T06:30Z,360,397,high
2018-03-09T07:00Z,377,401,high
2018-03-09T07:30Z,390,407,very high
2018-03-09T08:00Z,397,412,very high
2018-03-09T08:30Z,400,413,very high
2018-03-09T09:00Z,399,413,very high
2018-03-09T09:30Z,396,408,very high
2018-03-09T10:00Z,391,407,very high
2018-03-09T10:30Z,387,405,very high
2018-03-09T11:00Z,386,402,very high
2018-03-09T11:30Z,382,402,very high
2018-03-09T12:00Z,381,399,very high
2018-03-09T12:30Z,389,400,very high
2018-03-09T13:00Z,392,401,very high
2018-03-09T13:30Z,390,401,very high
2018-03-09T14:00Z,394,403,very high
2018-03-09T14:30Z,395,406,very high
2018-03-09T15:00Z,396,410,very high
2018-03-09T15:30Z,403,411,very high
2018-03-09T16:00Z,412,413,very high
2018-03-09T16:30Z,419,424,very high
2018-03-09T17:00Z,417,425,very high
2018-03-09T17:30Z,413,424,very high
2018-03-09T18:00Z,407,420,very high
2018-03-09T18:30Z,403,415,very high
2018-03-09T19:00Z,391,414,very high
2018-03-09T19:30Z,388,412,very high
2018-03-09T20:00Z,390,409,very high
2018-03-09T20:30Z,384,404,very high
2018-03-09T21:00Z,362,395,high
2018-03-09T21:30Z,332,390,high
2018-03-09T22:00Z,305,379,high
2018-03-09T22:30Z,284,369,high
2018-03-09T23:00Z,265,356,moderate
2018-03-09T23:30Z,258,336,moderate
2018-03-10T00:00Z,266,334,moderate
2018-03-10T00:30Z,270,335,moderate
2018-03-10T01:00Z,267,343,moderate
2018-03-10T01:30Z,263,353,moderate
2018-03-10T02:00Z,263,352,moderate
2018-03-10T02:30Z,264,352,moderate
2018-03-10T03:00Z,260,351,moderate
2018-03-10T03:30Z,253,351,moderate
2018-03-10T04:00Z,241,345,moderate
2018-03-10T04:30Z,231,344,moderate
2018-03-10T05:00Z,225,343,moderate
2018-03-10T05:30Z,218,359,moderate
2018-03-10T06:00Z,213,374,moderate
2018-03-10T06:30Z,209,362,moderate
2018-03-10T07:00Z,209,345,moderate
2018-03-10T07:30Z,207,345,moderate
2018-03-10T08:00Z,216,332,moderate
2018-03-10T08:30Z,233,322,moderate
2018-03-10T09:00Z,242,320,moderate
2018-03-10T09:30Z,246,318,moderate
2018-03-10T10:00Z,248,316,moderate
2018-03-10T10:30Z,248,311,moderate
2018-03-10T11:00Z,250,309,moderate
2018-03-10T11:30Z,253,308,moderate
2018-03-10T12:00Z,257,303,moderate
2018-03-10T12:30Z,257,299,moderate
2018-03-10T13:00Z,260,298,moderate
2018-03-10T13:30Z,255,297,moderate
2018-03-10T14:00Z,255,298,moderate
2018-03-10T14:30Z,254,292,moderate
2018-03-10T15:00Z,252,295,moderate
2018-03-10T15:30Z,250,291,moderate
2018-03-10T16:00Z,248,305,moderate
2018-03-10T16:30Z,256,319,moderate
2018-03-10T17:00Z,272,348,moderate
2018-03-10T17:30Z,288,369,high
2018-03-10T18:00Z,300,380,high
2018-03-10T18:30Z,310,380,high
2018-03-10T19:00Z,305,373,high
2018-03-10T19:30Z,304,378,high
2018-03-10T20:00Z,299,380,high
2018-03-10T20:30Z,301,377,high
2018-03-10T21:00Z,296,365,high
2018-03-10T21:30Z,282,358,high
2018-03-10T22:00Z,275,354,moderate
2018-03-10T22:30Z,270,362,moderate
2018-03-10T23:00Z,268,355,moderate
2018-03-10T23:30Z,270,341,moderate
2018-03-11T00:00Z,285,350,high
2018-03-11T00:30Z,302,360,high
2018-03-11T01:00Z,314,376,high
2018-03-11T01:30Z,324,390,high
2018-03-11T02:00Z,330,396,high
2018-03-11T02:30Z,335,402,high
2018-03-11T03:00Z,337,406,high
2018-03-11T03:30Z,337,410,high
2018-03-11T04:00Z,336,411,high
2018-03-11T04:30Z,335,415,high
2018-03-11T05:00Z,335,416,high
2018-03-11T05:30Z,331,424,high
2018-03-11T06:00Z,330,427,high
2018-03-11T06:30Z,328,418,high
2018-03-11T07:00Z,328,409,high
2018-03-11T07:30Z,321,398,high
2018-03-11T08:00Z,321,391,high
2018-03-11T08:30Z,322,384,high
2018-03-11T09:00Z,332,381,high
2018-03-11T09:30Z,339,376,high
2018-03-11T10:00Z,343,379,high
2018-03-11T10:30Z,341,381,high
2018-03-11T11:00Z,340,383,high
2018-03-11T11:30Z,335,384,high
2018-03-11T12:00Z,333,386,high
2018-03-11T12:30Z,338,387,high
2018-03-11T13:00Z,342,389,high
2018-03-11T13:30Z,344,378,high
2018-03-11T14:00Z,356,380,high
2018-03-11T14:30Z,357,379,high
2018-03-11T15:00Z,360,381,high
2018-03-11T15:30Z,364,382,high
2018-03-11T16:00Z,373,386,high
2018-03-11T16:30Z,377,394,high
2018-03-11T17:00Z,382,399,very high
2018-03-11T17:30Z,380,404,very high
2018-03-11T18:00Z,368,404,high
2018-03-11T18:30Z,368,402,high
2018-03-11T19:00Z,365,407,high
2018-03-11T19:30Z,356,410,high
2018-03-11T20:00Z,355,409,high
2018-03-11T20:30Z,357,404,high
2018-03-11T21:00Z,359,396,high
2018-03-11T21:30Z,349,391,high
2018-03-11T22:00Z,335,385,high
2018-03-11T22:30Z,317,385,high
2018-03-11T23:00Z,295,376,high
2018-03-11T23:30Z,291,364,high
2018-03-12T00:00Z,298,370,high
2018-03-12T00:30Z,300,366,high
2018-03-12T01:00Z,306,376,high
2018-03-12T01:30Z,307,389,high
2018-03-12T02:00Z,305,391,high
2018-03-12T02:30Z,303,394,high
2018-03-12T03:00Z,306,394,high
2018-03-12T03:30Z,303,393,high
2018-03-12T04:00Z,295,390,high
2018-03-12T04:30Z,288,391,high
2018-03-12T05:00Z,287,392,high
2018-03-12T05:30Z,289,394,high
2018-03-12T06:00Z,298,395,high
2018-03-12T06:30Z,312,387,high
2018-03-12T07:00Z,317,390,high
2018-03-12T07:30Z,328,398,high
2018-03-12T08:00Z,341,408,high
2018-03-12T08:30Z,345,410,high
2018-03-12T09:00Z,346,414,high
2018-03-12T09:30Z,350,413,high
2018-03-12T10:00Z,354,417,high
2018-03-12T10:30Z,356,416,high
2018-03-12T11:00Z,354,417,high
2018-03-12T11:30Z,358,418,high
2018-03-12T12:00Z,365,417,high
2018-03-12T12:30Z,368,421,high
2018-03-12T13:00Z,370,421,high
2018-03-12T13:30Z,373,420,high
2018-03-12T14:00Z,376,421,high
2018-03-12T14:30Z,382,421,very high
2018-03-12T15:00Z,388,423,very high
2018-03-12T15:30Z,391,421,very high
2018-03-12T16:00Z,393,423,very high
2018-03-12T16:30Z,398,424,very high
2018-03-12T17:00Z,404,425,very high
2018-03-12T17:30Z,404,425,very high
2018-03-12T18:00Z,412,423,very high
2018-03-12T18:30Z,417,418,very high
2018-03-12T19:00Z,418,420,very high
2018-03-12T19:30Z,420,422,very high
2018-03-12T20:00Z,424,421,very high
2018-03-12T20:30Z,423,418,very high
2018-03-12T21:00Z,419,411,very high
2018-03-12T21:30Z,417,405,very high
2018-03-12T22:00Z,405,394,very high
2018-03-12T22:30Z,387,376,very high
2018-03-12T23:00Z,381,364,very high
2018-03-12T23:30Z,385,350,very high
2018-03-13T00:00Z,397,351,very high
2018-03-13T00:30Z,402,356,very high
2018-03-13T01:00Z,400,363,very high
2018-03-13T01:30Z,399,367,very high
2018-03-13T02:00Z,397,365,very high
2018-03-13T02:30Z,401,365,very high
2018-03-13T03:00Z,404,365,very high
2018-03-13T03:30Z,406,362,very high
2018-03-13T04:00Z,409,359,very high
2018-03-13T04:30Z,411,360,very high
2018-03-13T05:00Z,416,363,very high
2018-03-13T05:30Z,426,376,very high
2018-03-13T06:00Z,430,381,very high
2018-03-13T06:30Z,425,379,very high
2018-03-13T07:00Z,430,384,very high
2018-03-13T07:30Z,438,394,very high
2018-03-13T08:00Z,442,404,very high
2018-03-13T08:30Z,442,408,very high
2018-03-13T09:00Z,439,410,very high
2018-03-13T09:30Z,430,406,very high
2018-03-13T10:00Z,426,406,very high
2018-03-13T10:30Z,421,406,very high
2018-03-13T11:00Z,418,403,very high
2018-03-13T11:30Z,417,400,very high
2018-03-13T12:00Z,418,397,very high
2018-03-13T12:30Z,420,397,very high
2018-03-13T13:00Z,417,396,very high
2018-03-13T13:30Z,415,394,very high
2018-03-13T14:00Z,417,394,very high
2018-03-13T14:30Z,420,394,very high
2018-03-13T15:00Z,418,397,very high
2018-03-13T15:30Z,421,399,very high
2018-03-13T16:00Z,426,405,very high
2018-03-13T16:30Z,436,415,very high
2018-03-13T17:00Z,444,423,very high
2018-03-13T17:30Z,453,430,very high
2018-03-13T18:00Z,451,434,very high
2018-03-13T18:30Z,443,436,very high
2018-03-13T19:00Z,440,440,very high
2018-03-13T19:30Z,438,444,very high
2018-03-13T20:00Z,441,443,very high
2018-03-13T20:30Z,443,437,very high
2018-03-13T21:00Z,441,427,very high
2018-03-13T21:30Z,425,418,very high
2018-03-13T22:00Z,410,401,very high
2018-03-13T22:30Z,394,371,very high
2018-03-13T23:00Z,381,354,very high
2018-03-13T23:30Z,384,338,very high
2018-03-14T00:00Z,389,340,very high
2018-03-14T00:30Z,378,357,high
2018-03-14T01:00Z,371,363,high
2018-03-14T01:30Z,360,360,high
2018-03-14T02:00Z,347,356,high
2018-03-14T02:30Z,343,357,high
2018-03-14T03:00Z,334,356,high
2018-03-14T03:30Z,329,351,high
2018-03-14T04:00Z,320,343,high
2018-03-14T04:30Z,313,340,high
2018-03-14T05:00Z,300,339,high
2018-03-14T05:30Z,301,343,high
2018-03-14T06:00Z,323,342,high
2018-03-14T06:30Z,339,327,high
2018-03-14T07:00Z,340,319,high
2018-03-14T07:30Z,340,323,high
2018-03-14T08:00Z,340,323,high
2018-03-14T08:30Z,341,316,high
2018-03-14T09:00Z,342,308,high
2018-03-14T09:30Z,342,293,high
2018-03-14T10:00Z,339,282,high
2018-03-14T10:30Z,329,275,high
2018-03-14T11:00Z,317,262,high
2018-03-14T11:30Z,310,252,high
2018-03-14T12:00Z,291,243,high
2018-03-14T12:30Z,291,230,high
2018-03-14T13:00Z,269,229,moderate
2018-03-14T13:30Z,276,232,moderate
2018-03-14T14:00Z,281,238,high
2018-03-14T14:30Z,288,236,high
2018-03-14T15:00Z,289,236,high
2018-03-14T15:30Z,283,237,high
2018-03-14T16:00Z,285,249,high
2018-03-14T16:30Z,299,267,high
2018-03-14T17:00Z,314,284,high
2018-03-14T17:30Z,326,292,high
2018-03-14T18:00Z,330,299,high
2018-03-14T18:30Z,334,305,high
2018-03-14T19:00Z,335,311,high
2018-03-14T19:30Z,337,308,high
2018-03-14T20:00Z,337,306,high
2018-03-14T20:30Z,324,305,high
2018-03-14T21:00Z,306,298,high
2018-03-14T21:30Z,284,292,high
2018-03-14T22:00Z,265,291,moderate
2018-03-14T22:30Z,238,317,moderate
2018-03-14T23:00Z,219,338,moderate
2018-03-14T23:30Z,210,338,moderate
2018-03-15T00:00Z,220,377,moderate
